,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage
18738,16900,suv,2009,automatik,170,glk,70000,11,diesel,mercedes_benz,ja
18739,14990,limousine,2009,manuell,143,3er,125000,3,benzin,bmw,nein
18740,12490,limousine,2011,manuell,185,3_reihe,150000,2,diesel,mazda,nein
18741,16000,limousine,2014,manuell,102,1er,20000,8,benzin,bmw,nein
18742,20900,limousine,2009,automatik,239,q5,150000,7,diesel,audi,nein
18743,10990,kombi,2006,automatik,177,a6,150000,11,benzin,audi,nein
18744,14500,bus,2009,manuell,175,galaxy,125000,1,diesel,ford,nein
18745,12000,bus,2011,automatik,140,touran,150000,11,diesel,volkswagen,nein
18746,14999,bus,2010,manuell,150,sharan,125000,12,benzin,volkswagen,nein
18747,11450,limousine,2006,automatik,179,a6,150000,7,diesel,audi,nein
18748,19600,kombi,2011,automatik,184,5er,150000,12,diesel,bmw,nein
18749,24990,cabrio,2007,automatik,306,3er,125000,3,benzin,bmw,nein
18750,17000,limousine,2010,automatik,204,5er,150000,11,diesel,bmw,nein
18751,39900,cabrio,1981,manuell,204,911,150000,6,benzin,porsche,nein
18752,14500,bus,2012,manuell,105,touran,40000,3,benzin,volkswagen,nein
18753,16800,limousine,2011,automatik,170,e_klasse,150000,4,diesel,mercedes_benz,nein
18754,19900,cabrio,1978,automatik,218,sl,125000,7,benzin,mercedes_benz,nein
18755,12380,limousine,2008,manuell,160,a4,125000,6,benzin,audi,nein
18756,22999,limousine,2014,manuell,136,1er,20000,6,benzin,bmw,nein
18757,22500,limousine,2015,manuell,125,golf,5000,3,benzin,volkswagen,nein
18758,10000,limousine,2010,manuell,116,3er,150000,2,diesel,bmw,nein
18759,22930,limousine,2011,automatik,204,a6,150000,8,diesel,audi,nein
18760,16500,limousine,2012,manuell,140,insignia,30000,6,benzin,opel,nein
18761,78500,cabrio,2013,automatik,449,6er,20000,8,benzin,bmw,nein
18762,11950,kombi,2010,automatik,184,3er,150000,5,diesel,bmw,nein
18763,60000,suv,2016,automatik,340,andere,10000,3,diesel,audi,nein
18764,21234,kombi,2014,manuell,150,golf,30000,4,diesel,volkswagen,nein
18765,25900,kombi,2011,automatik,286,3er,150000,12,diesel,bmw,nein
18766,16990,limousine,1994,manuell,340,m_reihe,150000,1,benzin,bmw,nein
18767,16950,cabrio,2012,manuell,131,megane,20000,3,benzin,renault,nein
18768,23911,cabrio,2010,automatik,239,a5,125000,8,diesel,audi,nein
18769,15999,cabrio,2009,manuell,170,3er,90000,9,benzin,bmw,nein
18770,13450,kombi,2010,automatik,136,c_klasse,150000,3,diesel,mercedes_benz,nein
18771,24500,suv,2007,automatik,177,wrangler,90000,11,diesel,jeep,nein
18772,22999,kombi,2010,automatik,235,5er,125000,6,diesel,bmw,nein
18773,16450,limousine,2011,manuell,156,c_klasse,40000,12,benzin,mercedes_benz,nein
18774,14000,limousine,2010,manuell,141,qashqai,90000,1,benzin,nissan,nein
18775,13990,kombi,2007,automatik,190,a6,150000,12,diesel,audi,nein
18776,12550,kombi,2010,automatik,184,3er,150000,10,diesel,bmw,nein
18777,24999,coupe,2014,manuell,177,cc,40000,4,diesel,volkswagen,nein
18778,12200,cabrio,2005,manuell,102,beetle,30000,6,benzin,volkswagen,nein
18779,20999,limousine,2013,manuell,184,golf,60000,9,diesel,volkswagen,nein
18780,89000,cabrio,1991,manuell,250,911,100000,8,benzin,porsche,nein
18781,13900,cabrio,2010,manuell,122,cooper,70000,2,benzin,mini,nein
18782,11500,limousine,2010,automatik,143,1er,150000,10,diesel,bmw,nein
18783,22000,suv,2008,manuell,170,q5,100000,11,diesel,audi,nein
18784,20900,cabrio,2013,automatik,160,beetle,40000,6,benzin,volkswagen,nein
18785,21800,cabrio,2013,manuell,105,a3,30000,1,benzin,audi,nein
18786,10500,bus,2010,manuell,150,3_reihe,80000,5,diesel,peugeot,nein
18787,16500,limousine,2010,automatik,136,a5,150000,6,diesel,audi,nein
18788,20230,bus,2014,manuell,155,transit,60000,4,diesel,ford,nein
18789,19000,suv,2010,automatik,152,freelander,90000,5,diesel,land_rover,nein
18790,10444,coupe,2009,manuell,160,scirocco,125000,7,benzin,volkswagen,nein
18791,14490,kombi,2014,manuell,110,astra,30000,7,diesel,opel,nein
18792,12500,coupe,2008,automatik,300,passat,150000,9,benzin,volkswagen,nein
18793,10500,kombi,2005,automatik,262,a4,150000,3,benzin,audi,nein
18794,19500,coupe,2011,manuell,204,1er,125000,1,diesel,bmw,nein
18795,14500,suv,2005,automatik,218,x_reihe,150000,3,diesel,bmw,nein
18796,23900,bus,2015,manuell,140,andere,10000,7,benzin,opel,nein
18797,21500,cabrio,1997,automatik,231,sl,80000,9,benzin,mercedes_benz,nein
18798,12500,kombi,2008,manuell,160,a3,70000,5,benzin,audi,nein
18799,26500,cabrio,2010,automatik,184,e_klasse,20000,4,benzin,mercedes_benz,nein
18800,19490,bus,2002,manuell,102,transporter,150000,7,diesel,volkswagen,nein
18801,19400,limousine,2010,automatik,190,a6,150000,10,diesel,audi,nein
18802,10900,cabrio,2007,manuell,140,a4,150000,4,diesel,audi,nein
18803,11240,kombi,2007,automatik,170,e_klasse,150000,1,diesel,mercedes_benz,nein
18804,10499,cabrio,2006,manuell,126,mx_reihe,30000,6,benzin,mazda,nein
18805,12950,cabrio,2009,manuell,120,cooper,80000,4,benzin,mini,nein
18806,11900,kombi,2010,manuell,122,golf,90000,3,benzin,volkswagen,nein
18807,19800,bus,2012,manuell,140,transporter,150000,10,diesel,volkswagen,nein
18808,11990,limousine,2010,manuell,122,golf,100000,11,benzin,volkswagen,nein
18809,10200,cabrio,2005,automatik,344,andere,150000,3,benzin,audi,nein
18810,15000,limousine,2009,manuell,143,a4,150000,12,diesel,audi,nein
18811,13490,limousine,2012,manuell,140,astra,50000,10,benzin,opel,nein
18812,10999,kombi,2014,automatik,177,passat,90000,5,diesel,volkswagen,ja
18813,12500,bus,2008,manuell,115,s_max,5000,3,diesel,ford,nein
18814,41800,coupe,2012,automatik,313,andere,50000,6,diesel,audi,nein
18815,14990,coupe,2009,automatik,190,a5,150000,9,diesel,audi,nein
18816,41900,coupe,2015,automatik,190,andere,20000,6,diesel,bmw,nein
18817,20999,limousine,2011,automatik,211,golf,50000,3,benzin,volkswagen,nein
18818,29500,limousine,2008,automatik,388,e_klasse,100000,12,benzin,mercedes_benz,nein
18819,23998,limousine,2013,manuell,184,3er,40000,4,diesel,bmw,nein
18820,12900,limousine,2007,automatik,272,s_klasse,150000,2,benzin,mercedes_benz,nein
18821,11950,bus,2010,manuell,140,galaxy,150000,1,diesel,ford,nein
18822,10950,limousine,2006,automatik,163,3er,100000,9,diesel,bmw,nein
18823,16500,bus,2010,manuell,140,transporter,125000,7,diesel,volkswagen,nein
18824,12000,kombi,2010,manuell,105,a3,80000,10,benzin,audi,nein
18825,15600,limousine,2007,automatik,231,c_klasse,100000,6,benzin,mercedes_benz,nein
18826,13950,suv,2006,automatik,224,m_klasse,150000,9,diesel,mercedes_benz,ja
18827,10900,limousine,2009,manuell,102,golf,50000,3,benzin,volkswagen,nein
18828,10800,kombi,2008,manuell,160,a3,125000,9,benzin,audi,nein
18829,10750,limousine,2011,manuell,105,golf,80000,4,diesel,volkswagen,nein
18830,23500,limousine,2010,automatik,245,5er,150000,4,diesel,bmw,nein
18831,14999,suv,2011,manuell,184,captiva,125000,3,diesel,chevrolet,nein
18832,23760,suv,2012,automatik,179,tiguan,50000,11,benzin,volkswagen,nein
18833,19000,suv,2012,manuell,158,rav,20000,7,benzin,toyota,nein
18834,10599,kleinwagen,2008,manuell,109,cooper,70000,8,diesel,mini,nein
18835,10200,coupe,2004,manuell,224,tt,150000,10,benzin,audi,nein
18836,33450,limousine,2014,automatik,300,golf,40000,10,benzin,volkswagen,nein
18837,12999,limousine,1969,automatik,306,andere,100000,10,benzin,chrysler,nein
18838,75000,coupe,2011,automatik,408,911,50000,11,benzin,porsche,nein
18839,16900,bus,2012,manuell,105,touran,70000,5,diesel,volkswagen,nein
18840,18900,kombi,2010,automatik,231,e_klasse,150000,5,diesel,mercedes_benz,nein
18841,11500,kombi,2006,manuell,170,a3,150000,12,diesel,audi,nein
18842,31000,bus,2012,manuell,179,transporter,70000,5,diesel,volkswagen,nein
18843,12000,cabrio,2007,manuell,163,a4,125000,6,benzin,audi,nein
18844,19500,limousine,2008,automatik,235,s_klasse,150000,8,diesel,mercedes_benz,nein
18845,10800,kombi,2011,manuell,120,astra,70000,5,benzin,opel,nein
18846,13000,coupe,2008,automatik,265,a5,150000,10,benzin,audi,nein
18847,26900,kombi,2010,automatik,231,e_klasse,100000,3,diesel,mercedes_benz,nein
18848,13500,kombi,2009,automatik,125,a3,90000,10,benzin,audi,nein
18849,13999,coupe,2010,manuell,143,andere,50000,7,benzin,mercedes_benz,nein
18850,28700,suv,2011,manuell,190,range_rover_evoque,125000,11,diesel,land_rover,nein
18851,24990,limousine,2009,automatik,232,a8,80000,11,diesel,audi,nein
18852,11900,cabrio,1999,manuell,220,boxster,125000,11,benzin,porsche,nein
18853,21850,bus,2011,manuell,140,transporter,125000,3,diesel,volkswagen,nein
18854,32000,limousine,1990,manuell,215,m_reihe,150000,9,benzin,bmw,nein
18855,19200,limousine,2010,manuell,204,5er,70000,4,benzin,bmw,nein
18856,16999,coupe,2007,automatik,265,a5,125000,10,benzin,audi,nein
18857,16500,kombi,2004,automatik,192,5er,150000,11,benzin,bmw,nein
18858,35000,coupe,2013,automatik,211,andere,30000,7,benzin,mercedes_benz,nein
18859,11999,bus,2011,manuell,140,s_max,150000,10,diesel,ford,nein
18860,25500,limousine,2009,manuell,295,lancer,70000,10,benzin,mitsubishi,nein
18861,11000,kombi,2005,manuell,192,3er,150000,1,benzin,bmw,nein
18862,10700,limousine,2011,automatik,271,q5,40000,2,benzin,audi,ja
18863,13200,cabrio,2007,manuell,105,beetle,50000,8,diesel,volkswagen,nein
18864,12900,kombi,2003,manuell,102,transporter,150000,6,diesel,volkswagen,nein
18865,20900,limousine,2009,automatik,197,5er,100000,3,diesel,bmw,nein
18866,13490,limousine,2006,automatik,258,3er,150000,8,benzin,bmw,nein
18867,16500,bus,2013,automatik,140,golf,40000,11,diesel,volkswagen,nein
18868,15700,limousine,2012,automatik,170,golf,150000,6,diesel,volkswagen,nein
18869,18300,kombi,2012,manuell,170,passat,100000,1,diesel,volkswagen,nein
18870,11700,cabrio,2006,automatik,213,mustang,150000,7,benzin,ford,nein
18871,18900,bus,2009,automatik,204,viano,125000,5,diesel,mercedes_benz,nein
18872,14800,suv,2010,manuell,140,tiguan,100000,11,diesel,volkswagen,nein
18873,23300,limousine,2013,automatik,140,a3,40000,7,benzin,audi,nein
18874,11800,suv,2009,manuell,150,cr_reihe,125000,3,benzin,honda,nein
18875,14300,limousine,2013,manuell,102,1er,40000,1,benzin,bmw,nein
18876,16499,suv,2009,automatik,224,m_klasse,150000,10,diesel,mercedes_benz,ja
18877,61950,coupe,1989,manuell,250,911,100000,6,benzin,porsche,nein
18878,44200,suv,2013,automatik,340,touareg,60000,8,diesel,volkswagen,ja
18879,25500,coupe,2013,automatik,177,scirocco,30000,10,diesel,volkswagen,nein
18880,18500,kombi,2014,manuell,150,leon,30000,5,diesel,seat,nein
18881,20000,limousine,2008,automatik,408,7er,100000,10,benzin,bmw,nein
18882,17950,cabrio,2003,manuell,260,boxster,90000,11,benzin,porsche,nein
18883,16950,suv,2010,automatik,239,i_reihe,125000,3,diesel,hyundai,nein
18884,30999,limousine,2010,automatik,306,x_reihe,150000,6,diesel,bmw,nein
18885,20989,cabrio,2005,manuell,273,slk,150000,5,benzin,mercedes_benz,nein
18886,16400,cabrio,2011,manuell,143,cooper,90000,8,diesel,mini,nein
18887,10800,coupe,2008,manuell,177,1er,150000,6,diesel,bmw,nein
18888,18100,limousine,2011,manuell,170,golf,80000,5,diesel,volkswagen,nein
18889,10800,kombi,2006,automatik,224,e_klasse,150000,5,diesel,mercedes_benz,nein
18890,14900,bus,2013,automatik,141,andere,20000,7,benzin,chevrolet,nein
18891,13488,bus,2011,manuell,150,c_max,90000,4,benzin,ford,nein
18892,18900,coupe,2013,manuell,140,beetle,90000,1,diesel,volkswagen,nein
18893,28900,suv,2015,automatik,150,range_rover_evoque,30000,3,diesel,land_rover,nein
18894,12599,kombi,2011,automatik,105,golf,100000,7,diesel,volkswagen,nein
18895,16000,limousine,2011,manuell,143,1er,60000,6,diesel,bmw,nein
18896,13300,limousine,2005,manuell,258,3er,100000,1,benzin,bmw,nein
18897,17000,limousine,2014,manuell,116,1er,80000,8,diesel,bmw,nein
18898,10900,suv,2006,automatik,258,x_reihe,150000,1,diesel,bmw,nein
18899,12999,limousine,2011,manuell,105,golf,125000,12,diesel,volkswagen,nein
18900,14990,kombi,2011,automatik,136,e_klasse,150000,5,diesel,mercedes_benz,nein
18901,26349,suv,2012,manuell,160,tiguan,40000,12,benzin,volkswagen,nein
18902,62900,coupe,2003,manuell,381,911,80000,5,benzin,porsche,nein
18903,16500,bus,2011,manuell,116,5_reihe,70000,6,diesel,mazda,nein
18904,24500,limousine,2012,automatik,177,q3,50000,11,diesel,audi,nein
18905,12000,cabrio,2007,manuell,150,z_reihe,150000,5,benzin,bmw,nein
18906,23900,bus,2011,manuell,140,sharan,70000,9,diesel,volkswagen,nein
18907,19500,bus,2013,manuell,140,touran,80000,8,diesel,volkswagen,nein
18908,29999,suv,2009,automatik,286,x_reihe,150000,1,diesel,bmw,nein
18909,41900,kombi,2013,automatik,258,5er,70000,6,diesel,bmw,nein
18910,14299,kombi,2012,manuell,114,andere,90000,3,diesel,renault,nein
18911,19290,cabrio,2014,manuell,105,beetle,30000,4,benzin,volkswagen,nein
18912,15400,limousine,2014,manuell,105,golf,20000,5,benzin,volkswagen,nein
18913,19000,kombi,2010,manuell,245,3er,150000,4,diesel,bmw,nein
18914,11200,cabrio,2007,manuell,116,cooper,30000,8,benzin,mini,nein
18915,10700,bus,2012,manuell,120,meriva,40000,5,benzin,opel,nein
18916,13800,cabrio,2013,manuell,120,2_reihe,20000,5,benzin,peugeot,nein
18917,15450,limousine,2008,manuell,136,a6,125000,11,diesel,audi,nein
18918,17500,kleinwagen,2014,manuell,135,500,20000,3,benzin,fiat,nein
18919,12399,kleinwagen,2011,manuell,122,a1,90000,7,benzin,audi,nein
18920,15000,bus,2007,manuell,174,transporter,150000,1,diesel,volkswagen,nein
18921,11850,bus,2011,automatik,102,caddy,125000,2,diesel,volkswagen,nein
18922,26900,kombi,2012,automatik,177,a6,60000,6,diesel,audi,nein
18923,10999,limousine,2010,manuell,122,1er,90000,6,benzin,bmw,nein
18924,10990,kombi,2009,manuell,105,a3,100000,1,diesel,audi,nein
18925,15590,cabrio,2008,manuell,170,1er,80000,11,benzin,bmw,nein
18926,11800,kleinwagen,2014,manuell,101,andere,40000,3,benzin,opel,nein
18927,12750,cabrio,2014,manuell,105,500,10000,12,benzin,fiat,nein
18928,11500,suv,2005,automatik,224,touareg,150000,10,diesel,volkswagen,nein
18929,23670,limousine,2010,automatik,170,q5,100000,6,diesel,audi,nein
18930,23900,bus,2015,manuell,110,golf,5000,10,benzin,volkswagen,nein
18931,43990,bus,2015,manuell,140,transporter,10000,8,diesel,volkswagen,nein
18932,22000,bus,2007,manuell,174,transporter,150000,3,diesel,volkswagen,nein
18933,30000,kombi,2013,manuell,177,a4,50000,3,diesel,audi,nein
18934,25500,kombi,2015,manuell,175,6_reihe,40000,1,diesel,mazda,nein
18935,11800,kombi,2013,manuell,110,megane,30000,11,benzin,renault,nein
18936,15950,suv,2008,automatik,185,xc_reihe,150000,11,diesel,volvo,nein
18937,21690,kombi,2011,automatik,170,c_klasse,70000,12,diesel,mercedes_benz,nein
18938,21000,cabrio,2014,manuell,122,eos,10000,5,benzin,volkswagen,nein
18939,17300,limousine,2010,automatik,205,andere,125000,2,diesel,mercedes_benz,ja
18940,21200,suv,2008,automatik,286,x_reihe,30000,1,diesel,bmw,nein
18941,34499,coupe,2014,automatik,245,a5,60000,4,diesel,audi,nein
18942,12000,limousine,2013,manuell,105,leon,90000,5,diesel,seat,nein
18943,13500,bus,2006,manuell,105,transporter,150000,1,diesel,volkswagen,ja
18944,13900,limousine,2008,manuell,150,x_reihe,60000,11,benzin,bmw,nein
18945,18700,suv,2011,automatik,177,x_reihe,80000,4,diesel,bmw,nein
18946,25500,suv,2011,automatik,245,range_rover_sport,150000,5,diesel,land_rover,nein
18947,13499,limousine,2008,manuell,272,5er,150000,6,benzin,bmw,nein
18948,10500,bus,2006,manuell,105,transporter,150000,3,diesel,volkswagen,nein
18949,22900,suv,2015,automatik,122,cooper,10000,7,benzin,mini,nein
18950,17490,limousine,2013,manuell,184,1er,150000,11,diesel,bmw,ja
18951,15900,cabrio,1995,manuell,193,sl,125000,3,benzin,mercedes_benz,nein
18952,22650,suv,2013,manuell,150,santa,60000,9,diesel,hyundai,nein
18953,12200,kleinwagen,2012,manuell,135,fiesta,30000,11,benzin,ford,nein
18954,11500,kombi,2011,manuell,105,caddy,50000,12,benzin,volkswagen,nein
18955,13950,limousine,2013,manuell,105,golf,80000,6,diesel,volkswagen,nein
18956,20750,suv,2012,manuell,160,tiguan,50000,2,benzin,volkswagen,nein
18957,28490,coupe,2012,automatik,170,e_klasse,90000,9,diesel,mercedes_benz,nein
18958,22800,limousine,2014,manuell,110,a3,20000,10,diesel,audi,nein
18959,16900,limousine,2011,automatik,211,golf,60000,4,benzin,volkswagen,nein
18960,44000,suv,2012,automatik,258,m_klasse,70000,5,diesel,mercedes_benz,nein
18961,64900,limousine,2015,automatik,326,andere,5000,11,diesel,audi,nein
18962,11999,coupe,2006,automatik,200,tt,125000,10,benzin,audi,ja
18963,15990,kombi,2009,automatik,160,a3,100000,3,benzin,audi,nein
18964,21900,bus,2014,manuell,140,andere,20000,4,benzin,opel,nein
18965,14999,bus,1999,manuell,151,transporter,150000,9,diesel,volkswagen,nein
18966,21000,limousine,2012,manuell,183,3er,125000,6,diesel,bmw,nein
18967,14200,kleinwagen,2015,manuell,125,fiesta,5000,7,benzin,ford,nein
18968,17490,limousine,2014,manuell,150,focus,30000,12,benzin,ford,nein
18969,12000,coupe,2009,manuell,190,a5,150000,12,diesel,audi,ja
18970,14200,bus,2000,manuell,102,transporter,150000,7,diesel,volkswagen,nein
18971,15400,coupe,2008,automatik,170,a5,150000,12,benzin,audi,nein
18972,10990,cabrio,2006,automatik,179,a4,150000,11,diesel,audi,nein
18973,27500,suv,2015,automatik,184,sportage,5000,3,diesel,kia,nein
18974,30000,cabrio,2002,automatik,360,sl,125000,7,benzin,mercedes_benz,nein
18975,27000,suv,2008,automatik,239,touareg,150000,5,diesel,volkswagen,nein
18976,22900,limousine,2009,automatik,211,q5,125000,3,benzin,audi,nein
18977,11500,limousine,2008,manuell,177,5er,150000,8,diesel,bmw,nein
18978,30700,kombi,2015,automatik,150,passat,20000,4,diesel,volkswagen,nein
18979,15000,coupe,2008,automatik,200,tt,90000,3,benzin,audi,nein
18980,34000,bus,2013,manuell,140,transporter,40000,3,diesel,volkswagen,nein
18981,13400,bus,2007,manuell,150,viano,150000,1,diesel,mercedes_benz,nein
18982,14399,suv,2013,manuell,135,sportage,30000,6,benzin,kia,nein
18983,29800,coupe,2013,manuell,218,cooper,10000,3,benzin,mini,nein
18984,17400,limousine,2009,automatik,211,golf,100000,10,benzin,volkswagen,nein
18985,16400,suv,2007,automatik,306,m_klasse,150000,3,lpg,mercedes_benz,nein
18986,12200,coupe,2006,manuell,218,3er,125000,11,benzin,bmw,nein
18987,13990,coupe,2009,manuell,239,a5,150000,11,diesel,audi,nein
18988,11500,limousine,2008,automatik,233,a6,150000,8,diesel,audi,nein
18989,13950,limousine,1969,automatik,349,andere,70000,6,benzin,chrysler,nein
18990,56200,bus,2014,automatik,179,andere,20000,12,diesel,volkswagen,nein
18991,15900,kombi,2009,automatik,177,5er,125000,11,diesel,bmw,nein
18992,10000,kombi,2006,manuell,271,octavia,150000,11,benzin,skoda,nein
18993,12400,kombi,2011,automatik,143,a4,150000,4,diesel,audi,nein
18994,31900,kombi,2011,automatik,265,e_klasse,40000,7,diesel,mercedes_benz,nein
18995,12200,kombi,2011,manuell,160,octavia,40000,8,benzin,skoda,nein
18996,23000,limousine,2010,automatik,235,s_klasse,150000,3,diesel,mercedes_benz,nein
18997,10500,kombi,2011,manuell,125,a3,125000,4,benzin,audi,nein
18998,26750,kombi,2010,automatik,231,e_klasse,125000,4,diesel,mercedes_benz,nein
18999,14500,kombi,2012,manuell,122,octavia,20000,3,benzin,skoda,nein
19000,16250,cabrio,2008,manuell,177,1er,80000,6,diesel,bmw,nein
19001,20800,kombi,2011,manuell,204,3er,150000,2,diesel,bmw,nein
19002,10200,bus,2003,manuell,105,transporter,150000,11,diesel,volkswagen,nein
19003,17550,coupe,1991,automatik,299,andere,150000,7,benzin,bmw,nein
19004,17100,limousine,2014,manuell,250,focus,50000,5,benzin,ford,nein
19005,35500,kombi,2012,automatik,313,a6,125000,6,diesel,audi,nein
19006,12000,kombi,2013,manuell,114,v60,150000,3,diesel,volvo,nein
19007,26000,suv,2009,automatik,272,range_rover_sport,90000,7,diesel,land_rover,nein
19008,18400,limousine,2013,manuell,116,x_reihe,60000,3,diesel,bmw,nein
19009,20990,limousine,2014,manuell,156,a_klasse,20000,7,benzin,mercedes_benz,nein
19010,24499,suv,2012,automatik,243,xc_reihe,125000,7,benzin,volvo,nein
19011,10500,coupe,1991,manuell,147,andere,60000,6,benzin,ford,nein
19012,13490,limousine,2009,automatik,275,andere,150000,7,diesel,jaguar,nein
19013,19500,limousine,2009,automatik,170,e_klasse,150000,7,diesel,mercedes_benz,nein
19014,11990,kombi,2009,automatik,122,golf,90000,1,benzin,volkswagen,nein
19015,13900,cabrio,1996,automatik,193,sl,150000,10,benzin,mercedes_benz,nein
19016,16000,kombi,2011,automatik,170,passat,150000,6,diesel,volkswagen,nein
